Unnamed: 0,Country,City,AQI_Value,AQI_Category,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,SO2
234.0,Italy,Abbiategrasso,69.0,Moderate,1.0,Good,37.0,Good,4.0,Good,69.0,L1,8.689825065
235.0,Côte d'Ivoire,Abidjan,105.0,Unhealthy for Sensitive Groups,1.0,Good,15.0,Good,4.0,Good,105.0,L2,8.773785354
236.0,Mexico,Acuautla,50.0,Unhealthy,1.0,Good,9.0,Good,1.0,Good,50.0,L3,8.608903016
237.0,United States of America,Acworth,64.0,Moderate,1.0,Good,37.0,Good,1.0,Good,64.0,L1,14.70443296
238.0,United States of America,Adelphi,54.0,Moderate,1.0,,32.0,Good,5.0,Good,54.0,L1,0.188729638
239.0,India,Afzalgarh,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,3.0,Good,50.0,L3,8.483102476
240.0,Nigeria,Agbor,50.0,Unhealthy for Sensitive Groups,1.0,Good,13.0,Good,5.0,Good,50.0,L2,4.2395104225
241.0,France,Aix En Provence,55.0,Moderate,1.0,Good,26.0,Good,3.0,Good,55.0,L1,7.143658654
242.0,Myanmar,Akyab,50.0,Unhealthy for Sensitive Groups,1.0,Good,46.0,Good,0.0,Good,50.0,L2,0.301086279
243.0,United States of America,Alabaster,80.0,Moderate,1.0,Good,18.0,Good,1.0,Good,80.0,L1,-0.975088518
244.0,Russian Federation,Alagir,50.0,Good,1.0,,36.0,Good,1.0,Good,50.0,L0,1.159596799
245.0,Belgium,Alken,35.0,Good,1.0,Good,25.0,Good,3.0,Good,35.0,L0,0.107926476
246.0,Canada,Alma,55.0,Moderate,1.0,Good,27.0,Good,0.0,Good,55.0,L1,4.986740597
247.0,Brazil,Almirante Tamandare,13.0,Good,1.0,Good,31.0,Good,1.0,Good,13.0,L0,4.192172536
248.0,Spain,Almoradi,48.0,Good,1.0,Good,23.0,Good,3.0,Good,48.0,L0,5.196188771
249.0,Papua New Guinea,Alotau,28.0,Good,1.0,Good,28.0,Good,0.0,Good,13.0,L0,-2.204064008
250.0,Germany,Altotting,50.0,Good,1.0,Good,29.0,Good,3.0,Good,50.0,L0,3.445830462
251.0,Madagascar,Ambovombe,26.0,Good,1.0,,26.0,Good,0.0,Good,20.0,L0,-8.27849887
252.0,China,Anqiu,107.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,5.0,Good,86.0,L1,6.325031587
253.0,Madagascar,Antalaha,22.0,Good,1.0,Good,22.0,Good,0.0,Good,20.0,L0,7.877203225
254.0,United States of America,Antioch,76.0,Moderate,1.0,Good,7.0,Good,1.0,Good,76.0,L1,0.276270453
255.0,Lithuania,Anyksciai,47.0,Good,1.0,Good,32.0,Good,0.0,Good,47.0,L0,6.217141153
256.0,Ghana,Apam,104.0,Unhealthy for Sensitive Groups,1.0,Good,14.0,Good,1.0,Good,104.0,L2,2.544928241
257.0,Mexico,Apaseo El Grande,60.0,Moderate,1.0,Good,16.0,Good,5.0,Good,60.0,L1,7.812505768
258.0,Brazil,Aragarcas,32.0,Good,1.0,,3.0,Good,2.0,Good,32.0,L0,4.593237256
259.0,Russian Federation,Arkadak,28.0,Good,1.0,Good,31.0,Good,1.0,Good,15.0,L0,5.823520563
260.0,France,Armentieres,34.0,Good,1.0,Good,28.0,Good,2.0,Good,34.0,L0,2.324119494
261.0,Russian Federation,Arsk,28.0,Good,1.0,Good,28.0,Good,1.0,Good,19.0,L0,10.44165903
262.0,Azerbaijan,Artyom,48.0,Good,1.0,Good,35.0,Good,0.0,Good,48.0,L0,5.537052388
263.0,Armenia,Ashtarak,39.0,Good,1.0,Good,29.0,Good,1.0,Good,39.0,L0,0.27288143
264.0,Ethiopia,Asosa,97.0,Moderate,1.0,,14.0,Good,0.0,Good,97.0,L1,4.293575262
265.0,Iran (Islamic Republic of),Astaneh Ye Ashrafiyeh,75.0,Moderate,1.0,Good,31.0,Good,0.0,Good,75.0,L1,1.955594785
266.0,India,Atarra,50.0,Unhealthy,1.0,Good,44.0,Good,0.0,Good,50.0,L3,4.611999533
267.0,Guatemala,Atescatempa,104.0,Unhealthy for Sensitive Groups,1.0,Good,5.0,Good,1.0,Good,104.0,L2,5.301151438
268.0,Italy,Atri,57.0,Moderate,1.0,Good,40.0,Good,3.0,Good,57.0,L1,0.415946322
269.0,Ukraine,Avdiyivka,41.0,Good,1.0,Good,41.0,Good,3.0,Good,27.0,L0,4.796361064
270.0,Portugal,Avintes,37.0,Good,1.0,Good,16.0,Good,7.0,Good,37.0,L0,4.078948143
271.0,Malaysia,Ayer Keroh,59.0,Moderate,1.0,Good,34.0,Good,0.0,Good,59.0,L1,9.119779225
272.0,United Kingdom of Great Britain and Northern Ireland,Ayr,29.0,Good,1.0,Good,29.0,Good,2.0,Good,20.0,L0,1.725220604
273.0,Netherlands,Baarn,34.0,Good,1.0,,34.0,Good,1.0,Good,26.0,L0,-7.904269237
274.0,Serbia,Backa Palanka,70.0,Moderate,1.0,Good,41.0,Good,0.0,Good,70.0,L1,1.980646008
275.0,Germany,Bad Langensalza,32.0,Good,1.0,Good,30.0,Good,1.0,Good,32.0,L0,-6.132153795
276.0,Pakistan,Bahawalnagar,50.0,Hazardous,1.0,Good,38.0,Good,1.0,Good,50.0,L5,5.87835987
277.0,South Africa,Balfour,50.0,Hazardous,1.0,Good,1.0,Good,1.0,Good,50.0,L5,4.2395104225
278.0,South Africa,Ballitoville,50.0,Very Unhealthy,1.0,Good,31.0,Good,1.0,Good,50.0,L4,4.2395104225
279.0,Thailand,Ban Phai,52.0,Moderate,1.0,Good,28.0,Good,0.0,Good,52.0,L1,0.188327709
280.0,Malaysia,Bandar Penggaram,76.0,Moderate,1.0,Good,31.0,Good,0.0,Good,76.0,L1,11.51975302
281.0,Philippines,Bangued,27.0,Good,1.0,Good,23.0,Good,0.0,Good,27.0,L0,-3.364450579
282.0,Slovakia,Banovce,59.0,Moderate,1.0,Good,26.0,Good,2.0,Good,59.0,L1,3.862024916
283.0,Germany,Bargteheide,38.0,Good,1.0,,31.0,Good,2.0,Good,38.0,L0,4.899882885
284.0,United States of America,Bartlesville,56.0,Moderate,1.0,Good,23.0,Good,6.0,Good,56.0,L1,11.22030277
285.0,Gambia,Basse,50.0,Unhealthy for Sensitive Groups,1.0,Good,18.0,Good,0.0,Good,50.0,L2,7.688973759
286.0,Pakistan,Bat Khela,50.0,Unhealthy for Sensitive Groups,1.0,,31.0,Unhealthy for Sensitive Groups,1.0,Good,78.0,L1,9.269534758
287.0,Malaysia,Batu Gajah,92.0,Moderate,1.0,Good,57.0,Moderate,1.0,Good,92.0,L1,9.921535294
288.0,India,Bazpur,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,5.0,Good,50.0,L3,4.954385143
289.0,Italy,Castel Goffredo,50.0,Unhealthy for Sensitive Groups,1.0,Good,32.0,Good,7.0,Good,50.0,L2,7.398460522
290.0,Italy,Catanzaro,68.0,Moderate,1.0,Good,31.0,Moderate,6.0,Good,57.0,L1,9.843304761
291.0,Philippines,Catbalogan,68.0,Moderate,1.0,Good,31.0,Good,0.0,Good,68.0,L1,-0.982501448
292.0,Ecuador,Cayambe,39.0,Good,1.0,Good,4.0,Good,2.0,Good,39.0,L0,0.901200616
293.0,Bosnia and Herzegovina,Cazin,50.0,Good,1.0,Good,33.0,Good,0.0,Good,50.0,L0,-0.215961476
294.0,Italy,Cernusco Sul Naviglio,103.0,Unhealthy for Sensitive Groups,1.0,Good,33.0,Good,6.0,Good,103.0,L2,7.66311493
295.0,Italy,Cesenatico,38.0,Good,1.0,Good,36.0,Good,5.0,Good,38.0,L0,3.453594398
296.0,Czechia,Ceske Budejovice,61.0,Moderate,1.0,Good,38.0,Good,1.0,Good,61.0,L1,2.195770528
297.0,Argentina,Chacabuco,17.0,Good,1.0,Good,17.0,Good,1.0,Good,17.0,L0,-4.408349583
298.0,Peru,Chachapoyas,21.0,Good,1.0,Good,4.0,Good,0.0,Good,21.0,L0,1.663028734
299.0,France,Chalon Sur Saone,32.0,Good,1.0,Good,32.0,Good,1.0,Good,20.0,L0,0.962058225
300.0,China,Chaoyang,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,8.616697826
301.0,Viet Nam,Chau Doc,57.0,Moderate,1.0,Good,32.0,Good,0.0,Good,57.0,L1,-1.914835993
302.0,Russian Federation,Cherepanovo,38.0,Good,1.0,Good,38.0,Good,0.0,Good,35.0,L0,4.689531298
303.0,Russian Federation,Cherkessk,49.0,Good,1.0,Good,40.0,Good,0.0,Good,49.0,L0,1.605246148
304.0,India,Chhabra,50.0,Unhealthy,1.0,Good,42.0,Good,0.0,Good,50.0,L3,-2.446484629
305.0,India,Chilakalurupet,91.0,Moderate,1.0,Good,28.0,Good,1.0,Good,91.0,L1,-2.836420189
306.0,Mexico,Chilpancingo,72.0,Moderate,1.0,,4.0,Good,5.0,Good,72.0,L1,-0.28510194
307.0,India,Chipurupalle,50.0,Unhealthy,1.0,Good,22.0,Good,6.0,Good,50.0,L3,4.568004713
308.0,Poland,Chojnow,59.0,Moderate,1.0,Good,25.0,Good,2.0,Good,59.0,L1,4.404977172
309.0,India,Chotila,50.0,Unhealthy,1.0,Good,31.0,Good,1.0,Good,50.0,L3,3.349118162
310.0,United States of America,Cimarron Hills,73.0,Moderate,1.0,,32.0,Good,2.0,Good,73.0,L1,5.337764589
311.0,Brazil,Claudio,71.0,Moderate,1.0,Good,3.0,Good,6.0,Good,71.0,L1,1.807383695
312.0,Brazil,Clevelandia,17.0,Good,1.0,Good,31.0,Good,0.0,Good,11.0,L0,7.29201454
313.0,Brazil,Coari,46.0,Good,1.0,,2.0,Good,0.0,Good,46.0,L0,1.58887237
314.0,United Kingdom of Great Britain and Northern Ireland,Coatbridge,35.0,Good,1.0,Good,12.0,Good,1.0,Good,35.0,L0,6.0507488
315.0,Ireland,Cobh,24.0,Good,1.0,Good,31.0,Good,1.0,Good,16.0,L0,1.179222833
316.0,Brazil,Colatina,45.0,Good,1.0,Good,14.0,Good,2.0,Good,45.0,L0,5.678106159
317.0,Romania,Comanesti,61.0,Moderate,1.0,Good,40.0,Good,0.0,Good,61.0,L1,2.728359669
318.0,Dominican Republic,Comendador,65.0,Moderate,1.0,Good,12.0,Good,6.0,Good,65.0,L1,5.768174383
319.0,Italy,Como,112.0,Unhealthy for Sensitive Groups,1.0,Good,34.0,Good,4.0,Good,112.0,L2,3.763055651
320.0,Brazil,Conde,19.0,Good,1.0,Good,19.0,Good,0.0,Good,11.0,L0,6.069202853
321.0,United Kingdom of Great Britain and Northern Ireland,Consett,31.0,Good,1.0,Good,31.0,Good,2.0,Good,22.0,L0,-2.093425216
322.0,United States of America,Cooper City,50.0,Unhealthy,1.0,,31.0,Good,1.0,Good,50.0,L3,0.350543321
323.0,United States of America,Copperas Cove,31.0,Good,1.0,Good,31.0,Good,1.0,Good,31.0,L0,-1.066787097
324.0,Brazil,Cornelio Procopio,37.0,Good,1.0,Good,12.0,Good,1.0,Good,37.0,L0,9.144592076
325.0,Argentina,Corrientes,13.0,Good,1.0,Good,12.0,Good,0.0,Good,13.0,L0,3.027205901
326.0,Mexico,Cotija,41.0,Good,1.0,Good,31.0,Good,3.0,Good,41.0,L0,4.260311478
327.0,Italy,Crevalcore,103.0,Unhealthy for Sensitive Groups,1.0,Good,28.0,Good,1.0,Good,103.0,L2,0.33181693
328.0,Azerbaijan,Culfa,52.0,Moderate,1.0,Good,35.0,Good,0.0,Good,52.0,L1,4.127768626
329.0,Spain,Culleredo,30.0,Good,1.0,Good,30.0,Good,2.0,Good,13.0,L0,-3.11406322
330.0,India,Cuncolim,73.0,Moderate,1.0,Good,25.0,Good,0.0,Good,73.0,L1,-2.378906375
331.0,Brazil,Curvelo,42.0,Good,1.0,Good,2.0,Good,4.0,Good,42.0,L0,1.787581586
332.0,Germany,Cuxhaven,35.0,Good,1.0,Good,35.0,Good,0.0,Good,30.0,L0,4.225486289
333.0,United States of America,Cypress Lake,46.0,Good,1.0,Good,25.0,Good,5.0,Good,46.0,L0,6.559237903
334.0,Poland,Czestochowa,93.0,Moderate,1.0,Good,27.0,Good,4.0,Good,93.0,L1,6.69522449
335.0,Guinea,Dalaba,63.0,Moderate,1.0,Good,13.0,Good,0.0,Good,63.0,L1,-2.340420575
336.0,Pakistan,Dalbandin,50.0,Unhealthy,1.0,Good,39.0,Good,0.0,Good,50.0,L3,1.966677498
337.0,France,Beaune,39.0,Good,1.0,Good,26.0,Good,1.0,Good,39.0,L0,2.816090833
338.0,United States of America,Bedford,56.0,Moderate,1.0,Good,18.0,Good,6.0,Good,56.0,L1,-3.86091208
339.0,Ghana,Begoro,105.0,Unhealthy for Sensitive Groups,1.0,,13.0,Good,2.0,Good,105.0,L2,5.679918834
340.0,China,Beipiao,93.0,Moderate,1.0,Good,31.0,Moderate,1.0,Good,93.0,L1,4.347863913
341.0,Brazil,Bela Cruz,45.0,Good,1.0,Good,31.0,Good,0.0,Good,45.0,L0,4.557628361
342.0,Bolivia (Plurinational State of),Bermejo,54.0,Moderate,1.0,Good,8.0,Good,1.0,Good,54.0,L1,4.206235381
343.0,Germany,Bernburg,36.0,Good,1.0,Good,29.0,Good,2.0,Good,36.0,L0,-0.746602651
344.0,United States of America,Berwick,50.0,Good,1.0,Good,31.0,Good,1.0,Good,50.0,L0,8.428812252
345.0,India,Betma,50.0,Unhealthy,1.0,Good,31.0,Good,0.0,Good,50.0,L3,-7.306167504
346.0,United States of America,Beverly,48.0,Good,1.0,Good,36.0,Good,5.0,Good,48.0,L0,3.478674358
347.0,Russian Federation,Bezhetsk,24.0,Good,1.0,Good,24.0,Good,0.0,Good,24.0,L0,-6.81625466
348.0,Bangladesh,Bhairab Bazar,50.0,Unhealthy for Sensitive Groups,1.0,Good,44.0,Good,4.0,Good,50.0,L2,2.839033644
349.0,Pakistan,Bhalwal,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,2.0,Good,50.0,L3,10.02406852
350.0,India,Bhimavaram,50.0,Unhealthy for Sensitive Groups,1.0,Good,36.0,Good,1.0,Good,50.0,L2,-2.570987402
351.0,India,Bhinmal,50.0,Very Unhealthy,1.0,Good,34.0,Good,0.0,Good,50.0,L4,-5.118589094
352.0,India,Bhiwandi,50.0,Unhealthy,1.0,Good,26.0,Good,1.0,Good,50.0,L3,15.70972492
353.0,Indonesia,Binjai,92.0,Moderate,1.0,Good,45.0,Good,0.0,Good,92.0,L1,-1.196445257
354.0,Brazil,Baiao,39.0,Good,1.0,Good,5.0,Good,0.0,Good,39.0,L0,12.05260452
355.0,Russian Federation,Baksan,48.0,Good,1.0,Good,39.0,Good,1.0,Good,48.0,L0,2.938989177
356.0,Sudan,Bara,52.0,Moderate,1.0,Good,17.0,Good,0.0,Good,52.0,L1,2.975854393
357.0,Colombia,Baranoa,104.0,Unhealthy for Sensitive Groups,1.0,Good,16.0,Good,2.0,Good,104.0,L2,6.633931953
358.0,Philippines,Baras,51.0,Moderate,1.0,Good,27.0,Good,1.0,Good,51.0,L1,10.48297038
359.0,Iran (Islamic Republic of),Bardsir,91.0,Moderate,1.0,Good,49.0,Good,0.0,Good,91.0,L1,-1.930339711
360.0,India,Bari Sadri,50.0,Unhealthy,1.0,Good,32.0,Good,0.0,Good,50.0,L3,1.248751051
361.0,Thailand,Nong Bua,38.0,Good,1.0,Good,20.0,Good,0.0,Good,38.0,L0,6.234348673
362.0,Thailand,Nong Han,57.0,Moderate,1.0,Good,25.0,Good,0.0,Good,57.0,L1,3.439971562
363.0,Netherlands,Noordwijkerhout,41.0,Good,1.0,Good,27.0,Good,5.0,Good,41.0,L0,9.309589153
364.0,United States of America,North Andrews Gardens,78.0,Moderate,1.0,Good,11.0,Good,1.0,Good,78.0,L1,6.375559772
365.0,United States of America,Northbridge,47.0,Good,1.0,Good,46.0,Good,2.0,Good,47.0,L0,12.84112005
366.0,United Kingdom of Great Britain and Northern Ireland,Norwich,29.0,Good,1.0,Good,29.0,Good,3.0,Good,18.0,L0,2.892942994
367.0,Serbia,Novi Becej,60.0,Moderate,1.0,Good,31.0,Good,1.0,Good,60.0,L1,4.909055742
368.0,Netherlands,Nuenen,37.0,Good,1.0,Good,32.0,Good,3.0,Good,37.0,L0,5.40860686
369.0,Chile,Nueva Imperial,61.0,Moderate,1.0,Good,31.0,Good,1.0,Good,61.0,L1,4.887555741
370.0,Panama,Nuevo Arraijan,67.0,Moderate,1.0,Good,20.0,Good,5.0,Good,67.0,L1,9.840435794
371.0,Mexico,Nuevo Casas Grandes,46.0,Good,1.0,Good,17.0,Good,2.0,Good,46.0,L0,4.985206119
372.0,United States of America,Oak Lawn,79.0,Moderate,1.0,Good,13.0,Good,1.0,Good,79.0,L1,9.540900046
373.0,United States of America,Oakdale,53.0,Moderate,1.0,Good,24.0,Good,1.0,Good,53.0,L1,8.522499268
374.0,Ghana,Obuasi,81.0,Moderate,1.0,Good,18.0,Good,0.0,Good,81.0,L1,5.942273408
375.0,Japan,Odawara,39.0,Good,1.0,Good,38.0,Good,2.0,Good,39.0,L0,6.308581621
376.0,Germany,Oer Erkenschwick,34.0,Good,1.0,Good,34.0,Good,2.0,Good,27.0,L0,-1.251648938
377.0,Republic of North Macedonia,Ohrid,42.0,Good,1.0,Good,41.0,Good,0.0,Good,42.0,L0,1.048232061
378.0,Japan,Okawa,41.0,Good,1.0,Good,36.0,Good,5.0,Good,41.0,L0,9.816917265
379.0,Poland,Olecko,47.0,Good,1.0,Good,36.0,Good,0.0,Good,47.0,L0,10.91815591
380.0,Germany,Olfen,32.0,Good,1.0,Good,27.0,Good,4.0,Good,32.0,L0,-5.902151128
381.0,Brazil,Olindina,25.0,Good,1.0,Good,6.0,Good,1.0,Good,25.0,L0,-0.839315736
382.0,Japan,Omagari,35.0,Good,1.0,Good,35.0,Good,0.0,Good,15.0,L0,3.918103012
383.0,Netherlands,Oostburg,36.0,Good,1.0,,31.0,Good,3.0,Good,36.0,L0,-0.59637231
384.0,United States of America,Orem,73.0,Moderate,1.0,Good,26.0,Good,7.0,Good,73.0,L1,1.487401779
385.0,United States of America,Orinda,52.0,Moderate,1.0,Good,31.0,Good,1.0,Good,52.0,L1,6.174599369
386.0,Poland,Ostrzeszow,35.0,Good,1.0,Good,32.0,Good,1.0,Good,35.0,L0,11.70687985
387.0,Guatemala,Ostuncalco,94.0,Moderate,1.0,Good,9.0,Good,1.0,Good,94.0,L1,-2.759117782
388.0,Congo,Ouesso,71.0,Moderate,1.0,Good,18.0,Good,0.0,Good,71.0,L1,6.547619255
389.0,Brazil,Ouro Preto,61.0,Moderate,1.0,Good,3.0,Good,5.0,Good,61.0,L1,7.916401709
390.0,Nigeria,Oyo,80.0,Moderate,1.0,Good,22.0,Good,1.0,Good,80.0,L1,9.501069861
391.0,Kyrgyzstan,Ozgon,101.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Moderate,0.0,Good,101.0,L2,5.395636715
392.0,Italy,Pachino,48.0,Good,1.0,Good,45.0,Good,1.0,Good,48.0,L0,12.60701275
393.0,India,Padra,50.0,Unhealthy,1.0,Good,33.0,Good,0.0,Good,50.0,L3,3.944532967
394.0,Mauritius,Pailles,30.0,Good,1.0,Good,28.0,Good,0.0,Good,30.0,L0,8.559963952
395.0,France,Paita,27.0,Good,1.0,Good,27.0,Good,0.0,Good,10.0,L0,-1.231838352
396.0,India,Palakkodu,57.0,Moderate,1.0,Good,30.0,Good,0.0,Good,57.0,L1,2.289914733
397.0,Philippines,Palo,55.0,Moderate,1.0,Good,20.0,Good,0.0,Good,55.0,L1,-2.263575379
398.0,Indonesia,Pamekasan,54.0,Moderate,1.0,Good,35.0,Good,0.0,Good,54.0,L1,8.304322203
399.0,China,Panchiao,69.0,Moderate,1.0,Good,45.0,Good,4.0,Good,69.0,L1,3.197785687
400.0,China,Panshi,76.0,Moderate,1.0,Good,32.0,Good,2.0,Good,76.0,L1,9.189105313
401.0,China,Panzhihua,74.0,Moderate,1.0,Good,29.0,Good,2.0,Good,74.0,L1,5.833156844
402.0,Brazil,Paragominas,36.0,Good,1.0,Good,2.0,Good,0.0,Good,36.0,L0,6.732142508
403.0,Brazil,Paraguacu,51.0,Moderate,1.0,Good,7.0,Good,4.0,Good,51.0,L1,5.787169869
404.0,Peru,Paramonga,41.0,Good,1.0,Good,18.0,Good,1.0,Good,41.0,L0,-1.17325715
405.0,United States of America,Parkville,56.0,Moderate,1.0,Good,44.0,Good,4.0,Good,56.0,L1,-0.883837163
406.0,United States of America,Pasadena,58.0,Moderate,1.0,Good,43.0,Good,5.0,Good,58.0,L1,3.661156348
407.0,United States of America,Pataskala,45.0,Good,1.0,,32.0,Good,1.0,Good,45.0,L0,7.097869787
408.0,Kazakhstan,Pavlodar,50.0,Good,1.0,Good,31.0,Good,0.0,Good,50.0,L0,13.11447777
409.0,India,Payyannur,68.0,Moderate,1.0,Good,24.0,Good,0.0,Good,68.0,L1,3.514954283
410.0,United States of America,Pelham,46.0,Good,1.0,Good,46.0,Good,2.0,Good,31.0,L0,8.837657012
411.0,Greece,Perama,67.0,Moderate,1.0,Good,44.0,Good,2.0,Good,67.0,L1,-4.264254674
412.0,Mexico,Perote,77.0,Moderate,1.0,,7.0,Good,1.0,Good,77.0,L1,17.46477925
413.0,Serbia,Petrovaradin,63.0,Moderate,1.0,Good,33.0,Good,1.0,Good,63.0,L1,6.828431056
414.0,Thailand,Phanom Thuan,42.0,Good,1.0,Good,19.0,Good,0.0,Good,42.0,L0,1.751977444
415.0,Thailand,Phatthalung,59.0,Moderate,1.0,Good,27.0,Good,0.0,Good,59.0,L1,2.976519763
416.0,Thailand,Phetchaburi,35.0,Good,1.0,Good,17.0,Good,0.0,Good,35.0,L0,-3.535998989
417.0,India,Phillaur,50.0,Hazardous,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L5,1.493566021
418.0,Egypt,Rosetta,60.0,Moderate,1.0,Good,31.0,Moderate,3.0,Good,55.0,L1,15.15217816
419.0,Italy,Rossano,48.0,Good,1.0,Good,48.0,Good,0.0,Good,12.0,L0,-1.145022191
420.0,Russian Federation,Rostov,32.0,Good,1.0,Good,32.0,Good,1.0,Good,26.0,L0,-1.241338789
421.0,United Kingdom of Great Britain and Northern Ireland,Royton,56.0,Moderate,1.0,Good,32.0,Good,1.0,Good,56.0,L1,-1.51110243
422.0,Germany,Rudolstadt,32.0,Good,1.0,Good,32.0,Good,1.0,Good,30.0,L0,-2.190903765
423.0,Czechia,Rumburk,29.0,Good,1.0,Good,31.0,Good,2.0,Good,29.0,L0,2.076532874
424.0,Malawi,Rumphi,28.0,Good,1.0,Good,31.0,Good,0.0,Good,28.0,L0,7.444552563
425.0,Switzerland,Ruti,34.0,Good,1.0,Good,25.0,Good,2.0,Good,34.0,L0,0.747538369
426.0,Brazil,Ruy Barbosa,18.0,Good,1.0,Good,8.0,Good,0.0,Good,18.0,L0,-4.866621399
427.0,Serbia,Sabac,68.0,Moderate,1.0,Good,32.0,Good,1.0,Good,68.0,L1,5.259306565
428.0,Cuba,Sagua La Grande,89.0,Moderate,1.0,Good,31.0,Good,1.0,Good,89.0,L1,3.521128312
429.0,India,Sahibganj,50.0,Very Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L4,12.41362275
430.0,United States of America,Saint Matthews,58.0,Moderate,1.0,Good,29.0,Good,1.0,Good,58.0,L1,3.327458503
431.0,United States of America,Saint Pete Beach,53.0,Moderate,1.0,Good,40.0,Good,6.0,Good,53.0,L1,2.499216102
432.0,Canada,Saint Thomas,35.0,Good,1.0,Good,35.0,Good,3.0,Good,34.0,L0,3.052348177
433.0,France,Saint Cyr Sur Loire,37.0,Good,1.0,,25.0,Good,2.0,Good,37.0,L0,4.245020553
434.0,Belgium,Saint Nicolas,35.0,Good,1.0,Good,32.0,Good,3.0,Good,35.0,L0,1.837191613
435.0,France,Saint Quentin,39.0,Good,1.0,Good,25.0,Good,2.0,Good,39.0,L0,1.02677946
436.0,Saudi Arabia,Sakakah,50.0,Unhealthy for Sensitive Groups,1.0,Good,49.0,Good,0.0,Good,50.0,L2,-5.451888424
437.0,Japan,Sakurai,40.0,Good,1.0,Good,40.0,Good,2.0,Good,34.0,L0,0.973063954
438.0,United Kingdom of Great Britain and Northern Ireland,Salford,58.0,Moderate,1.0,Good,32.0,Good,1.0,Good,58.0,L1,5.57611634
439.0,India,Salon,50.0,Hazardous,1.0,Good,48.0,Good,0.0,Good,50.0,L4,8.051227597
440.0,Brazil,Salvador,30.0,Good,1.0,Good,16.0,Good,1.0,Good,30.0,L0,-0.355565118
441.0,India,Sambhar,50.0,Unhealthy,1.0,Good,38.0,Good,0.0,Good,50.0,L3,8.497429991
442.0,Turkey,Samsun,36.0,Good,1.0,Good,36.0,Good,0.0,Good,30.0,L0,3.656479641
443.0,Indonesia,Prabumulih,49.0,Good,1.0,Good,30.0,Good,0.0,Good,49.0,L0,-2.889231859
444.0,Brazil,Presidente Prudente,32.0,Good,1.0,Good,14.0,Good,1.0,Good,32.0,L0,-4.461920282
445.0,United States of America,Prichard,28.0,Good,1.0,Good,22.0,Good,4.0,Good,28.0,L0,9.891289613
446.0,Canada,Prince George,21.0,Good,1.0,Good,21.0,Good,1.0,Good,13.0,L0,1.934981374
447.0,Indonesia,Pringsewu,63.0,Moderate,1.0,,31.0,Good,0.0,Good,63.0,L1,-0.470322615
448.0,Peru,Pucallpa,30.0,Good,1.0,Good,1.0,Good,0.0,Good,30.0,L0,-7.496380857
449.0,Spain,Puertollano,32.0,Good,1.0,,30.0,Good,1.0,Good,32.0,L0,1.821419446
450.0,Mexico,Purepero,48.0,Good,1.0,Good,5.0,Good,4.0,Good,48.0,L0,5.823754295
451.0,Israel,Qiryat Gat,80.0,Moderate,1.0,Good,31.0,Moderate,4.0,Good,80.0,L1,0.31154428
452.0,Chile,Quillota,50.0,Unhealthy,1.0,Good,1.0,Good,1.0,Good,50.0,L3,4.2395104225
453.0,India,Rafiganj,50.0,Hazardous,1.0,Good,31.0,Moderate,0.0,Good,50.0,L4,1.053121157
454.0,United States of America,Rahway,62.0,Moderate,1.0,Good,44.0,Good,5.0,Good,62.0,L1,10.0159601
455.0,Bangladesh,Rajshahi,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,2.0,Good,50.0,L3,-1.364908088
456.0,India,Rajur,50.0,Unhealthy,1.0,Good,41.0,Good,0.0,Good,50.0,L3,0.591494848
457.0,Thailand,Phrai Bung,53.0,Moderate,1.0,Good,27.0,Good,0.0,Good,53.0,L1,8.053788698
458.0,India,Phulpur,50.0,Very Unhealthy,1.0,Good,48.0,Good,1.0,Good,50.0,L4,6.270881447
459.0,Brazil,Picos,16.0,Good,1.0,Good,12.0,Good,0.0,Good,16.0,L0,2.895639069
460.0,Finland,Pietarsaari,34.0,Good,1.0,Good,34.0,Good,1.0,Good,17.0,L0,0.557769323
461.0,Germany,Pirmasens,30.0,Good,1.0,Good,27.0,Good,2.0,Good,30.0,L0,3.952524073
462.0,United States of America,Plum,55.0,Moderate,1.0,,26.0,Good,1.0,Good,55.0,L1,2.910854658
463.0,Benin,Pobe,73.0,Moderate,1.0,Good,20.0,Good,1.0,Good,73.0,L1,-0.496930655
464.0,Italy,Policoro,46.0,Good,1.0,Good,46.0,Good,0.0,Good,14.0,L0,-1.600287377
465.0,Sierra Leone,Port Loko,48.0,Good,1.0,Good,16.0,Good,0.0,Good,48.0,L0,7.720477982
466.0,Haiti,Port De Paix,103.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Good,1.0,Good,103.0,L2,3.497969339
